Item number,Normal description,Vintage,Item notes,Size description,Long description,Units per case,Unit retail,Pack retail,Units per pack,(Warm) Case retail,Quantity on hand,Most recent upc code,Department name,Group name,Sub-departmentname,Primary vendor,Proof,Tax flag,Unit sale retail,Case sale retail,Date sale starts,Date sale ends,Tasting/other notes,Country of origin,Region,Sub region #1,Sub region #2,Grape,Color,Classification,Wine Maker,Winery,Special rating,Parker rating,Other Rating,Featured Item? Y/N ,Web Address of product,Invoice Cost per Bottle,Sale Type Code (standard) ,Pack Sale Price,Full Case Discount ,Mixed Case Discount,Web selling Threshold(Max),Web Groupings,Web unit Price,Web Pack price,Web Case Price,Web Unit Sale,Web Pack Sale,Web Case Sale,Web Sale Type,Web Sale Starting Date,Web Sale Ending Date,Number units on openPO’s,Points,Web Code,Available to Sell,Continent,Vineyard,Item Flags,On C/O,Full Bar Code (Prefix,Data,Suffix),Date Item Inserted,URL of Item Image,Location,Wine Condition,Gross Weight of product (forshipping),Tax Rate,Imported Item Number(conversions),Reserved 71,Reserved 72,Reserved 73,Reserved 74,Reserved 75,Reserved 76,Reserved 77,Reserved 78,Reserved 79,Reserved 80,Reserved 81
08692,COOKS BRUT,,,1.5L,425707,6,13.99,0.00,1,0.00,37,8380404315,NEW WORLD WINE,WINE,NEW WORLD SPARKLING WINE,0000056,0.00,Y,11.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,BRUT,WHITE,,,,,,6.30,N,,9.0933,P,0.00,10,10,,,,,,,,,,,,60,,,97,,,ALOSVDIKbW,0,083804043152,2010-10-26,,34,,2,5.0000,,,,,,,,,,,,
08693,COOKS EXTRA DRY,,,1.5L,425708,6,13.99,0.00,1,0.00,46,8380404316,NEW WORLD WINE,WINE,NEW WORLD SPARKLING WINE,0000056,0.00,Y,11.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,EXTRA DRY,WHITE,,,,,,6.30,N,,9.0933,P,0.00,10,10,,,,,,,,,,,,54,,,100,,,ALOSVDIKbW,0,083804043169,2010-10-26,,34,,2,5.0000,,,,,,,,,,,,
08695,UNIBROUE EPHEMERE,,,750ML,425710,12,6.99,0.00,1,68.99,0,7228525111,BEER,BEER,IMPORTED BEER,0000053,0.00,Y,,,,,,CANADA,,,,,,FRUIT/VEGETABLE BEER,,,,,,N,,5.2125,,0.00,,,,,,,,,,,,,,0,,,0,,,ALOSVIKbW,0,772285251117,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08721,MONTANYA ORO,,,750ML,425764,6,27.99,0.00,1,0.00,8,8544300078,LIQUOR,LIQUOR,COLORADO SPIRITS,0000038,0.00,Y,25.99,,2019-03-08,2020-05-31,,UNITED STATES,COLORADO,,,,,RUM,,,,,2.90,N,,19.9917,L,0.00,,,,,,,,,,,,,,0,,,8,,,ALOSVIKbW,0,185443000784,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08722,MONTANYA PLATINO,,,750ML,425765,6,23.99,0.00,1,0.00,6,8544300079,LIQUOR,LIQUOR,COLORADO SPIRITS,0000038,0.00,Y,21.99,,2019-03-08,2020-05-31,,UNITED STATES,COLORADO,,,,,RUM,,,,,3,N,,16.7800,L,0.00,,,,,,,,,,,,,,0,,,6,,,ALOSVIKbW,0,185443000791,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08735,SHEFFIELD TAWNY PORT,,,750ML,4258,12,7.99,0.00,1,0.00,4,855520,SPECIALTY WINE,WINE,COOKING WINE,0000039,0.00,Y,,,,,,,,,,,,,,,,,2.60,N,,5.9242,,0.00,10,10,,,,,,,,,,,,0,,,4,,,ALOSVDIKbW,0,08555201,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08745,SAILOR JERRY TRAVELER,,,750ML,425853,12,17.99,0.00,1,0.00,0,8366486971,LIQUOR,LIQUOR,RUM,0000026,0.00,Y,16.99,,2019-03-08,2020-05-31,,UNITED STATES,NEW JERSEY,,,,,SPICED RUM,,,,,1.70,N,,12.5942,L,0.00,,,,,,,,,,,,,,0,,,0,,,ALOSVIKbW,0,083664869718,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08746,HOEGAARDEN WHITE ALE,,,12PK,425872,24,0.00,16.99,12,28.99,0,8615000051,BEER,BEER,IMPORTED BEER,0000061,0.00,Y,,,,,,BELGIUM,,,,,,WITBIER,,,,,,N,,1.0000,,0.00,,,,,,,,,,,,,,0,,,0,,,ALOSVIKbW,0,786150000519,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08750,SHEFFIELD TAWNY PORT,,,1.5L,4259,6,13.99,0.00,1,0.00,1,855530,SPECIALTY WINE,WINE,COOKING WINE,0000039,0.00,Y,,,,,,,,,,,,,,,,,4.75,N,,10.3633,,0.00,10,10,,,,,,,,,,,,6,,,7,,,ALOSVDIKbW,0,08555308,2010-10-26,,,,2,5.0000,,,,,,,,,,,,
08760,BADGER MOUNTAIN PURE WHITE,,"OOS at Ledo, no ETA - RG -7/7/15",3L,425921,6,20.99,0.00,1,0.00,9,9353204902,ECONOMY WINE,WINE,BOX WINE 3.0L,0000027,0.00,Y,,,,,,,,,,,,,,,,,6.75,N,,15.7083,,0.00,,,,,,,,,,,,,,0,,,9,,,ALOISVbW,0,093532049029,2010-10-26,,,,,5.0000,,,,,,,,,,,,
08761,BADGER MOUNTAIN PURE RED,,"OOS until December, this item has backordered in November -RG -11/25/14",3L,425922,6,20.99,0.00,1,0.00,11,9353200011,ECONOMY WINE,WINE,BOX WINE 3.0L,0000027,0.00,Y,,,,,,,,,,,,,,,,,6.75,N,,15.7083,,0.00,,,,,,,,,,,,,,0,,,11,,,ALOSVIKbW,0,093532000112,2010-10-26,,,,,5.0000,,,,,,,,,,,,
08769,GRIMBERGEN DUBBEL,,,6PK,425934,24,2.39,13.99,6,47.99,48,8760010118,BEER,BEER,IMPORTED BEER,0000053,0.00,Y,,,,,,BELGIUM,,,,,,DUBBEL,,,,,,N,,1.7954,,0.00,,,,,,,,,,,,,,0,,,48,,,ALOSIKbVW,0,087600101184,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08772,ASHTON VSG ROBUSTO,,,SINGL,425938,24,15.99,0.00,1,259.90,37,008772,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,DOMINICAN REPUBLIC,,MEDIUM,VIRGIN SUN GROWN,,,,,,,,,N,,10.6900,,0.00,,,,,,,,,,,,,,0,,,37,,,ALOSVIKbW,0,00087726,2010-10-26,,,,,5.0000,,,,,,,,,,,,
08777,COKE BOTTLE,,,20OZ,425944,24,1.99,0.00,1,0.00,105,490440,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,0000049,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,1.40,N,,1.3900,,0.00,,,,,,,,,,,,,,0,,,105,,,ALOISVbW,0,04904403,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08780,PEPSI BOTTLE,,,20OZ,425950,24,1.69,0.00,1,0.00,31,121290,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,0000072,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,1.45,N,,1.1750,,0.00,,,,,,,,,,,,,,0,,,31,,,ALOSVIKbW,0,01212901,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08781,DIET PEPSI BOTTLE,,,20OZ,425951,24,1.69,0.00,1,0.00,31,1200017174,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,0000072,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,1.40,N,,1.1750,,0.00,,,,,,,,,,,,,,0,,,31,,,ALOSVIKbW,0,012000171741,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08782,MT DEW BOTTLE,,,20OZ,425952,24,1.69,0.00,1,0.00,39,121310,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,0000072,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,1.45,N,,1.1750,,0.00,,,,,,,,,,,,,,0,,,39,,,ALOSVIKbW,0,01213104,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08783,DR PEPPER BOTTLE,,,20OZ,425953,24,1.69,0.00,1,0.00,31,7800008240,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,0000072,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,1.45,N,,1.1750,,0.00,,,,,,,,,,,,,,0,,,31,,,ALOSVIKbW,0,078000082401,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08787,ABSOLUT MANGO,,,750ML,425963,12,19.99,0.00,1,0.00,8,3522900142,LIQUOR,LIQUOR,VODKA,00000270,0.00,Y,,,,,,SWEDEN,,,,,,FLAVORED VODKA,,,,,2.85,N,,11.8500,,0.00,,,,,,,248.29,,,,,,,0,,,8,,,ALOISVbW,0,835229001428,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08790,GNARLY HEAD PINOT GRIGIO,,,750ML,425968,12,9.99,0.00,1,0.00,12,8224229333,NEW WORLD WINE,WINE,PINOT GRIGIO,0000034,0.00,Y,,,,,,UNITED STATES,CALIFORNIA,,,PINOT GRIGIO,WHITE,,,,,,2.75,N,,7.4000,,0.00,10,10,,,18.99,,,,,,,,,0,,,12,,,ALOSVDIKbW,0,082242293334,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08796,LOST ABBEY SERPENT STOUT,,,750ML,425986,12,9.99,0.00,1,99.99,12,8992600513,BEER,BEER,AMERICAN CRAFT BEER,0000031,0.00,Y,,,,,,UNITED STATES,CALIFORNIA,,,,,AMERICAN DOUBLE/IMPERIAL STOUT,,,,,,N,,7.5000,,0.00,,,,,,,,,,,,,,0,,,12,,,ALOISVbW,0,689926005131,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08804,ACID ONE,,,SINGL,425998,24,10.99,0.00,1,229.99,15,7674200121,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,NICARAGUA,,MEDIUM,CAMEROON,,,,,,,,,N,,7.7900,,0.00,,,,,,,,,,,,,,0,,,15,,,ALOSVIKbW,0,876742001212,2010-10-26,,,,,5.0000,,,,,,,,,,,,
08805,SIERRA NEVADA TORPEDO IPA,,,6PK,425999,24,1.59,9.49,6,32.99,60,8378333100,BEER,BEER,AMERICAN CRAFT BEER,0000041,0.00,Y,,,,,,UNITED STATES,CALIFORNIA,,,,,AMERICAN IPA,,,,,,N,,1.2167,,0.00,,,,,,,,,,,,,,0,,,60,,,ALOSVIKbW,0,083783331004,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08806,SOKOL BLOSSER EVOLUTION RED,,,750ML,426002,12,13.99,0.00,1,0.00,1,8847331651,NEW WORLD WINE,WINE,MISC REDS,00000109,0.00,Y,11.99,,2019-03-08,2020-05-31,,UNITED STATES,OREGON,,,MISC REDS,RED,,,,,,2.90,N,,9.1435,A,0.00,10,10,,,,,,,,,,,,0,,,1,,,ALOSVDIKbW,0,088473316514,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08834,LUIGI BOSCA MALBEC,,,750ML,426049,12,19.99,0.00,1,0.00,9,8974476050,NEW WORLD WINE,WINE,MALBEC,0000058,0.00,Y,17.99,,2019-03-08,2020-05-31,,ARGENTINA,MENDOZA,LUJAN DE CUYO,,MALBEC,RED,,,,,,3.15,N,,12.5942,A,0.00,10,10,,,,,,,,,,,,0,,,9,,,ALOSDIKbVW,0,089744760500,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08836,ATALAYA RED BLEND,,"OOS until February, maybe the end of January -RG-1/8/14",750ML,426053,12,14.99,0.00,1,0.00,0,1945100475,OLD WORLD WINE,WINE,SPANISH WINE,0000070,0.00,Y,,,,,,SPAIN,JUMILLA/YECLA/ALMANSA/ALICANTE,,,MISC REDS,RED,,,,,,3.35,N,,11.0000,,0.00,10,10,,,,,,,,,,,,0,,,0,,,ADLOISVbW,0,819451004754,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08844,SOTER MINERAL SPRINGS PINOT NOIR,,,750ML,426063,6,68.99,0.00,1,0.00,6,008844,NEW WORLD WINE,WINE,PINOT NOIR,0000023,0.00,Y,,,,,,UNITED STATES,OREGON,,,PINOT NOIR,RED,,,,,,2.95,N,,52.1500,,0.00,10,10,,,,,,,,,,,,0,,,6,,,ADLOISVbW,0,00088446,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08853,CUPCAKE CABERNET SAUVIGNON,,,750ML,426072,12,9.99,0.00,1,0.00,15,8130859187,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,0000058,0.00,Y,7.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,CABERNET SAUVIGNON,RED,,,,,,2.85,N,,5.2542,A,0.00,10,10,,,,,,,,,,,,0,,,15,,,ADLOISVbW,0,081308591872,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08854,CUPCAKE MERLOT,,,750ML,426073,12,9.99,0.00,1,0.00,22,8130800028,NEW WORLD WINE,WINE,MERLOT,0000058,0.00,Y,7.99,,2019-03-08,2020-05-31,,UNITED STATES,MONTEREY COUNTY/CENTRAL COAST,,,MERLOT,RED,,,,,,2.85,N,,5.9942,A,0.00,10,10,,,,,,,,,,,,0,,,22,,,ADLOISVbW,0,081308000282,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08855,CUPCAKE CHARDONNAY,,,750ML,426074,12,9.99,0.00,1,0.00,155,8130859207,NEW WORLD WINE,WINE,CHARDONNAY,0000058,0.00,Y,7.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,CHARDONNAY,WHITE,,,,,,3.00,N,,5.9942,A,0.00,10,10,,,,,,,,,,,,0,,,155,,,ALOSVDIKbW,0,081308592077,2010-10-26,,241.1,,1,5.0000,,,,,,,,,,,,
08856,CUPCAKE SAUVIGNON BLANC,,,750ML,426075,12,9.99,0.00,1,0.00,191,8130800043,NEW WORLD WINE,WINE,SAUVIGNON BLANC,0000058,0.00,Y,7.99,,2019-03-08,2020-05-31,,NEW ZEALAND,MARLBOROUGH,,,SAUVIGNON BLANC,WHITE,,,,,,3.10,N,,5.2542,A,0.00,10,10,,,,,,,,,,,,0,,,191,,,ADLOISVbW,0,081308000435,2010-10-26,,238.1,,1,5.0000,,,,,,,,,,,,
08858,SKA BREWING MODUS HOPERANDI CANS,,,6PK,426079,24,1.69,9.99,6,32.99,36,6250200016,BEER,BEER,COLORADO CRAFT BEER,0000062,0.00,Y,,,2019-03-08,2020-05-31,,UNITED STATES,COLORADO,,,,,AMERICAN IPA,,,,,,N,,1.1646,D,8.99,,,,,,,151.09,,,,,,,240,,,276,,,ALOSVIKbW,0,662502000164,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08869,TAYLOR PORT,,,1.5L,4261,6,10.99,0.00,1,0.00,6,8894000002,SPECIALTY WINE,WINE,COOKING WINE,0000056,0.00,Y,,,,,,,,,,,,,,,,,5.00,N,,7.8533,,0.00,10,10,,,,,,,,,,,,0,,,6,,,ADLOISVbW,0,088940000021,2010-10-26,,,,2,5.0000,,,,,,,,,,,,
08876,CUERVO ESPECIAL SILVER,,,1.75L,426122,6,26.99,0.00,1,0.00,103,1153801077,LIQUOR,LIQUOR,TEQUILA,00127,0.00,Y,21.99,,2019-03-08,2020-05-31,,MEXICO,,,,,,SILVER,,,,,6,N,,19.1933,L,0.00,,,,,,,,,,,,,,0,,,103,,,ALOSVIKbW,0,811538010771,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08879,PAITIN SERRA BARBERA D ALBA,,"OOS at Baroness, ETA March/APril 2018 - RG - 11/6/17",750ML,426127,12,17.99,0.00,1,0.00,8,3737100050,OLD WORLD WINE,WINE,ITALIAN WINE,0000067,0.00,Y,14.99,,2019-03-08,2020-05-31,,ITALY,PIEDMONT/NORTHWEST ITALY,,,BARBERA,RED,,,,,,2.90,N,,10.4900,A,0.00,10,10,,,,,,,,,,,,0,,,8,,,ADLOISVbW,0,837371000502,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08882,DESCHUTES BLACK BUTTE PORTER,,,12PK,426132,24,0.00,17.99,12,29.99,120,6317620012,BEER,BEER,AMERICAN CRAFT BEER,0000053,0.00,Y,,,,,,UNITED STATES,OREGON,,,,,AMERICAN PORTER,,,,,,N,,1.1250,,0.00,,,,,,,,,,,,,,0,,,120,,,ALOSVIKbW,0,763176200123,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08887,BOULEVARD MIX PACK,,,12PK,426142,24,0.00,15.99,12,26.99,0,2695990251,BEER,BEER,AMERICAN CRAFT BEER,0000062,0.00,Y,,,,,,UNITED STATES,MISSOURI,,,,,VARIETY PACK,,,,,,N,,0.9500,,0.00,,,,,8.99,,,,,,,,,0,,,0,,,ALOSVIKbW,0,726959902515,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08890,BOULEVARD SIXTH GLASS QUAD,,,750ML,426146,12,9.49,0.00,1,91.99,12,2695990261,BEER,BEER,AMERICAN CRAFT BEER,0000062,0.00,Y,,,,,,UNITED STATES,MISSOURI,,,,,QUADRUPEL (QUAD),,,,,,N,,7.0000,,0.00,,,,,,,,,,,,,,0,,,12,,,ALOSVIKbW,0,726959902614,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08900,OSKAR BLUES MAMAS LITTLE YELLA PILS,,,6PK,426162,24,1.59,9.49,6,31.99,119,1994200011,BEER,BEER,COLORADO CRAFT BEER,0000041,0.00,Y,,,2019-03-08,2020-05-31,,UNITED STATES,COLORADO,,,,,CZECH PILSENER,,,,,,N,,1.2167,D,8.99,,,,,,,,,,,,,,0,,,119,,,ALOSVIKbW,0,819942000111,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08901,ALAMOS TORRONTES,,,750ML,426167,12,11.99,0.00,1,0.00,7,8500001816,NEW WORLD WINE,WINE,MISC WHITE,00091,0.00,Y,9.99,,2019-03-08,2020-05-31,,ARGENTINA,MENDOZA,,,TORRONTES,WHITE,,,,,,2.90,N,,8.1442,A,0.00,10,10,,,,,,,,,,,,0,,,7,,,ALOSVDIKbW,0,085000018163,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08908,CARMEL KING DAVID CONCORD,,placed on closeout list special orders only after the sale is finished - RG -3/7/16,750ML,426179,12,7.99,0.00,1,0.00,5,8145244310,CLOSEOUT WINE,WINE,CLOSEOUT WINE,0000055,0.00,Y,,,,,,ISRAEL,,,,MISC REDS,RED,,,,,,2.60,N,,5.6942,,0.00,10,10,,,,,,,,,,,,0,,,5,,,ADLISVbOW,0,081452443102,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08909,CUERVO ESPECIAL SILVER,,,750ML,426180,12,15.99,0.00,1,0.00,2,1153801085,LIQUOR,LIQUOR,TEQUILA,00127,0.00,Y,,,,,,MEXICO,,,,,,SILVER,,,,,2.75,N,,12.5942,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOSIKbVW,0,811538010856,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08913,TANGENT SAUVIGNON BLANC,,,750ML,426184,12,14.99,0.00,1,0.00,58,3042900001,NEW WORLD WINE,WINE,SAUVIGNON BLANC,0000015,0.00,Y,12.99,,2019-03-08,2020-05-31,,UNITED STATES,MONTEREY COUNTY/CENTRAL COAST,,,SAUVIGNON BLANC,WHITE,,,,,,3,N,,9.9942,A,0.00,10,10,,,,,,,,,,,,0,,,58,,,ALOSVDIKbW,0,730429000014,2010-10-26,,224.1,,1,5.0000,,,,,,,,,,,,
08926,FAIRBANKS SHERRY,,,1.5L,4262,6,10.99,0.00,1,0.00,3,855390,SPECIALTY WINE,WINE,COOKING WINE,0000039,0.00,Y,,,,,,,,,,,,,,,,,4.65,N,,8.1433,,0.00,10,10,,,,,,,,,,,,60,,,63,,,ALOSVDIKbW,0,08553902,2010-10-26,,,,2,5.0000,,,,,,,,,,,,
08934,CYCLES GLADIATOR MERLOT,,,750ML,426234,12,11.99,0.00,1,0.00,16,5772571298,NEW WORLD WINE,WINE,MERLOT,0000011,0.00,Y,,,,,,UNITED STATES,CALIFORNIA,,,MERLOT,RED,,,,,,2.60,N,,7.1400,,0.00,10,10,,,,,,,,,,,,0,,,16,,,ALOSVDIKbW,0,757725712984,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08935,CYCLES GLADIATOR PINOT NOIR,,,750ML,426235,12,11.99,0.00,1,0.00,33,5772572142,NEW WORLD WINE,WINE,PINOT NOIR,0000011,0.00,Y,9.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,PINOT NOIR,RED,,,,,,2.70,N,,7.1400,A,0.00,10,10,,,,,,,,,,,,0,,,33,,,ADLOISVbW,0,757725721429,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08936,JIM BEAM RYE PRE-PROHIBITION STYLE,,,1.75L,426236,6,35.99,0.00,1,0.00,10,8068601010,LIQUOR,LIQUOR,AMERICAN WHISKEY,00127,0.00,Y,33.99,,2019-03-08,2020-05-31,,UNITED STATES,KENTUCKY,,,,,RYE WHISKEY,,,,,6.5,N,,27.9917,L,0.00,,,,,,,,,,,,,,0,,,10,,,ALOSVIKbW,0,080686010104,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08937,CENTURY OAK CABERNET SAUVIGNON,,,750ML,426238,12,18.99,0.00,1,0.00,19,3784100100,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,00000261,0.00,Y,16.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,CABERNET SAUVIGNON,RED,,,,,,3.40,N,,12.5800,A,0.00,10,10,,,,,,,,,,,,0,,,19,,,ADLOISVbW,0,837841001008,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08938,CENTURY OAK ZINFANDEL,,,750ML,426239,12,18.99,0.00,1,0.00,23,3784100200,NEW WORLD WINE,WINE,ZINFANDEL,00000261,0.00,Y,16.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,ZINFANDEL,RED,,,,,,3.45,N,,12.5800,A,0.00,10,10,,,,,,,,,,,,0,,,23,,,ALOSVDIKbW,0,837841002005,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08944,WILLIAMS SELYEM CENTRALCOAST  PINOT NOIR,,,750ML,426246,12,72.99,0.00,1,0.00,6,008944,NEW WORLD WINE,WINE,PINOT NOIR,00000245,0.00,Y,,,,,,UNITED STATES,OREGON,,,PINOT NOIR,RED,,,,,,,N,,56.0000,,0.00,10,10,,,,,,,,,,,,0,,,6,,,ADLOISVbW,0,00089443,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08946,SCHRADER DOUBLE DIAMOND OAKVILLECAB SAUV,,kept in system for special orders only -RG -1/24/14,750ML,426249,12,71.99,0.00,1,0.00,12,,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,00134,0.00,Y,,,,,,UNITED STATES,NAPA VALLEY/CARNEROS,,,CABERNET SAUVIGNON,RED,,,,,,,N,,53.5000,,0.00,10,10,,,,,,,,,,,,0,,,12,,,ADLOISVbW,0,,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08948,ROOT ONE CARMENERE,,,750ML,426251,12,9.99,0.00,1,0.00,16,5062565131,NEW WORLD WINE,WINE,MISC REDS,0000015,0.00,Y,,,,,,CHILE,,,,CARMENERE,RED,,,,,,2.70,N,,7.1442,,0.00,10,10,,,,,,,,,,,,0,,,16,,,ALOSVDIKbW,0,750625651315,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08949,DELIRIUM TREMENS,,,750ML,426252,12,11.99,0.00,1,117.99,12,1518401021,BEER,BEER,IMPORTED BEER,0000031,0.00,Y,,,,,,BELGIUM,,,,,,BELGIAN STRONG PALE ALE,,,,,,N,,8.3800,,0.00,,,,,,,,,,,,,,0,,,12,,,ALOSVIKbW,0,815184010215,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08951,FISHEYE MERLOT,,,3L,426254,6,14.99,0.00,1,0.00,9,8130800056,ECONOMY WINE,WINE,BOX WINE 3.0L,0000058,0.00,Y,,,,,,,,,,,,,,,,,6.95,N,,11.1133,,0.00,,,,,,,,,,,,,,6,,,15,,,ALOISVbW,0,081308000565,2010-10-26,,,,,5.0000,,,,,,,,,,,,
08956,DUVEL STRONG ALE,,,750ML,426260,12,11.99,0.00,1,121.99,0,5999600075,BEER,BEER,IMPORTED BEER,0000031,0.00,Y,,,,,,BELGIUM,,,,,,BELGIAN STRONG PALE ALE,,,,,,N,,9.2542,,0.00,,,,,,,,,,,,,,0,,,0,,,ALOSVIKbW,0,859996000750,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08965,MIKES MANGO PUNCH,,,6PK,426269,24,1.69,8.99,6,30.99,192,3598506070,BEER,BEER,MALT ALTERNATIVE,0000041,0.00,Y,,,,,,UNITED STATES,NEW YORK,,,,,MALT BEVERAGE,,,,,,N,,1.1521,,0.00,,,,,,,,,,,,,,0,,,192,,,ALOSVIKbW,0,635985060703,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08967,MIKES HARDER CRANBERRY,,,4PK,426271,24,1.89,6.99,4,35.99,44,3598501037,BEER,BEER,MALT ALTERNATIVE,0000041,0.00,Y,,,,,,UNITED STATES,NEW YORK,,,,,MALT BEVERAGE,,,,,,N,,1.3438,,0.00,,,,,,,,,,,,,,0,,,44,,,ALOSIKbVW,0,635985010371,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08968,MIKES HARDER LEMONADE,,,4PK,426272,24,1.89,6.99,4,35.99,40,3598525875,BEER,BEER,MALT ALTERNATIVE,0000041,0.00,Y,,,,,,UNITED STATES,NEW YORK,,,,,MALT BEVERAGE,,,,,,N,,1.3438,,0.00,,,,,,,,,,,,,,0,,,40,,,ALOSIKbVW,0,635985258759,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08969,MIKES SEASONAL,,,6PK,426273,24,1.69,8.99,6,30.99,71,3598506074,BEER,BEER,MALT ALTERNATIVE,0000041,0.00,Y,,,,,,UNITED STATES,NEW YORK,,,,,MALT BEVERAGE,,,,,,N,,1.1521,,0.00,,,,,,,,,,,,,,0,,,71,,,ALOSVIKbW,0,635985060741,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
08970,BOULDER DISTILLERY GIN,,Distillery can no longer legally be named Roundhouse.  New Name soon 4-14,750ML,426274,6,31.99,0.00,1,0.00,2,4825203411,LIQUOR,LIQUOR,GIN,0000038,0.00,Y,,,,,,UNITED STATES,,,,,,GIN,,,,,3.10,N,,22.2150,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOISVbW,0,748252034113,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08971,VAPOR DISTILLERY ARROSTA COFFEE LIQUEUR,,,750ML,426275,6,26.99,0.00,1,0.00,5,0487914311,LIQUOR,LIQUOR,LIQUEURS,0000038,0.00,Y,,,,,,UNITED STATES,,,,,,LIQUEUR,,,,,3.40,N,,20.7333,,0.00,,,,,,,,,,,,,,0,,,5,,,ALOISVbW,0,804879143116,2010-10-26,,,,1,5.0000,,,,,,,,,,,,
08972,BUD LIGHT LIME CANS,,,12PK,426279,24,1.29,13.99,12,23.99,984,1820015983,BEER,BEER,DOMESTIC BEER,0000061,0.00,Y,,,2019-03-08,2020-05-31,,UNITED STATES,MISSOURI,,,,,LIGHT LAGER,,,,,,N,,0.8083,D,12.99,,,,,,,,,,,,,,0,,,984,,,ALOSVIKbW,0,018200159831,2010-10-26,,,,0,5.0000,,,,,,,,,,,,
